Date,Close
2021-09-09,96.000000
2021-09-10,96.070000
2021-09-13,97.970001
2021-09-14,96.199997
2021-09-15,98.239998
2021-09-16,97.320000
2021-09-17,96.760002
2021-09-20,94.779999
2021-09-21,94.849998
2021-09-22,97.639999
2021-09-23,100.059998
2021-09-24,100.599998
2021-09-27,102.970001
2021-09-28,103.360001
2021-09-29,103.330002
2021-09-30,101.449997
2021-10-01,104.330002
2021-10-04,104.720001
2021-10-05,105.860001
2021-10-06,104.930000
2021-10-07,105.680000
2021-10-08,108.050003
2021-10-11,107.129997
2021-10-12,107.150002
2021-10-13,107.790001
2021-10-14,108.809998
2021-10-15,109.610001
2021-10-18,109.559998
2021-10-19,111.699997
2021-10-20,113.160004
2021-10-21,111.739998
2021-10-22,112.800003
2021-10-25,113.849998
2021-10-26,114.099998
2021-10-27,112.070000
2021-10-28,113.120003
2021-10-29,114.489998
2021-11-01,114.529999
2021-11-02,113.830002
2021-11-03,113.010002
2021-11-04,113.510002
2021-11-05,114.739998
2021-11-08,115.150002
2021-11-09,116.000000
2021-11-10,114.150002
2021-11-11,114.160004
2021-11-12,114.230003
2021-11-15,116.820000
2021-11-16,117.279999
2021-11-17,115.419998
2021-11-18,114.449997
2021-11-19,111.910004
2021-11-22,113.910004
2021-11-23,116.300003
2021-11-24,117.190002
2021-11-26,114.510002
2021-11-29,114.849998
2021-11-30,112.870003
2021-12-01,112.099998
2021-12-02,115.139999
2021-12-03,114.410004
2021-12-06,116.199997
2021-12-07,117.919998
2021-12-08,118.449997
2021-12-09,118.139999
2021-12-10,118.339996
2021-12-13,115.879997
2021-12-14,116.220001
2021-12-15,115.559998
2021-12-16,116.639999
2021-12-17,113.599998
2021-12-20,113.650002
2021-12-21,115.470001
2021-12-22,116.129997
2021-12-23,116.410004
2021-12-27,118.790001
2021-12-28,118.559998
2021-12-29,117.949997
2021-12-30,117.430000
2021-12-31,117.349998
2022-01-03,119.260002
2022-01-04,121.430000
2022-01-05,122.220001
2022-01-06,123.260002
2022-01-07,125.029999
2022-01-10,125.110001
2022-01-11,127.970001
2022-01-12,127.330002
2022-01-13,126.800003
2022-01-14,128.960007
2022-01-18,129.380005
2022-01-19,128.910004
2022-01-20,128.449997
2022-01-21,126.910004
2022-01-24,127.180000
2022-01-25,132.589996
2022-01-26,132.690002
2022-01-27,135.369995
2022-01-28,130.610001
2022-01-31,131.330002
2022-02-01,134.789993
2022-02-02,135.410004
2022-02-03,134.199997
2022-02-04,135.880005
2022-02-07,138.550003
2022-02-08,136.440002
2022-02-09,137.789993
2022-02-10,136.039993
2022-02-11,138.809998
2022-02-14,136.669998
2022-02-15,134.259995
2022-02-16,134.300003
2022-02-17,133.610001
2022-02-18,133.419998
2022-02-22,132.399994
2022-02-23,135.550003
2022-02-24,134.850006
2022-02-25,140.380005
2022-02-28,144.000000
2022-03-01,149.720001
2022-03-02,154.139999
2022-03-03,156.220001
2022-03-04,158.649994
2022-03-07,162.039993
2022-03-08,170.529999
2022-03-09,166.270004
2022-03-10,170.820007
2022-03-11,170.899994
2022-03-14,166.720001
2022-03-15,158.279999
2022-03-16,157.710007
2022-03-17,160.440002
2022-03-18,161.729996
2022-03-21,164.639999
2022-03-22,164.660004
