Date,Close
2022-02-16,18.010000
2022-02-17,17.540001
2022-02-18,18.040001
2022-02-22,17.290001
2022-02-23,16.950001
2022-02-24,17.150000
2022-02-25,17.830000
2022-02-28,17.559999
2022-03-01,16.700001
2022-03-02,18.100000
2022-03-03,17.600000
2022-03-04,16.850000
2022-03-07,15.970000
2022-03-08,16.030001
2022-03-09,16.370001
2022-03-10,16.330000
2022-03-11,16.040001
2022-03-14,15.740000
2022-03-15,16.059999
2022-03-16,16.580000
2022-03-17,16.580000
2022-03-18,16.860001
2022-03-21,16.480000
2022-03-22,17.094999
